Title,Company,Job description,Requirements,Categories,Link
"סיסטם ג'וניור עם שליחות לחו""ל",בינת סמך,"תיאור משרה למשרד ממשלתי בירושלים דרוש/ה סיסטם ג'וניור  ** התפקיד דורש כוננות אחת לחודש בסופ""ש וכוננות אחת -שתיים באמצע שבוע מ19:00 בערב ועד 7:00 בבוקר. ** התפקיד מיועד ליציאה לשליחות ארוכת טווח בחו""ל של מספר שנים לאחר תקופה של כשנתיים במטה בירושלים.",דרישות התפקיד שנת ניסיון בתחום הסיסטם בלבד !!!! ניסיון של מעל 3 שנים בארגון של מעל 500 משתמשים ניסיון בניהול GPO DIRECTORY ACTIVE ניסיון בניהול שרתי דואר EXCHANGE ידע במערכות הפעלה WINDOWS SERVERS ניסיון בהתקנות שרתים ניסיון ב- VMWARE ניסיון בניהול מערך גיבוי ניסיון ניכר בניהול IP-Tel Cisco ידע בתקשורת ואבטחת מידע - יתרון אנגלית ברמה גבוהה - חובה סיווג בטחוני - יתרון משמעותי !!,הייטק-כללי & SYS ADMIN UNIX & SYS ADMIN WIN & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2444923-%D7%91%D7%99%D7%A0%D7%AA-%D7%A1%D7%9E%D7%9A/
תומכ/ת מיחשוב פרונטלי-פתח תקווה,one systems,"תיאור משרה התפקיד כולל קבלת עובדים חדשים ומתן ציוד ( מחשב נייד, סלולר), התקנת מערכות, שימוש בAD, גיבוי והעברת טלפונים ניידים, הפצת אימג', הגדרות מייל, חיבורי VPN ועוד. הדרכות לעובדים בנושאים השונים. ימיםן א-ה 8:00-17:00 מגוריםן באזור פתח תקווה-חובה!","דרישות התפקיד ידע וניסיון כטכנאי.ת מחשבים ורשתות ניסיון בשירות לקוחות/מכירות פרונטליות-יתרון משמעותי. ידע במערכות הפעלה, יישומי אופיס היכרות עם חומרה, PC ומחשבים ניידים ונייחים ידע בהפצת Images הכרות ועבודה שם שרתי Windows, AD הכרות ועבודה עם מערכות דואר Exchange / Office 365",הייטק-כללי & טכנאי/ת מחשבים & איש/ת IT & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-27809-%D7%95%D7%95%D7%90%D7%9F-%D7%A1%D7%99%D7%A1%D7%98%D7%9E%D7%A1/
מנהל.ת פרויקטים ודאטה אנליסט.ית,פתחון-לב,"תיאור משרה ניהול פרויקטים אינטגרציה, עיבוד וניתוח נתונים ממספר רב של מערכות ניהול תקציבים והפקת דוחות","דרישות התפקיד תואר ראשון- לוגיסטיקה/ תעשייה וניהול/ כלכלה ניסיון בניהול פרוקיטים מקצה לקצה ניסיון בניהול תקציבים רקע תפעולי נרחב וניסיון בתהליכי מחסן, מלאי והפצה שליטה מלאה ביישומי אופיס- דגש על EXCEL וGOOGLE SHEETS",הייטק-כללי & DATA ANALYST & מנהל/ת פרויקטים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-29076-%D7%A4%D7%AA%D7%97%D7%95%D7%9F-%D7%9C%D7%91/
תומך/ת IT טלפוני לחברה מובילה בפתח תקווה,one systems,"תיאור משרה לארגון גדול ומוביל בפתח תקווה דרושה/ה תומך/ת IT טלפוני למתן מענה טלפוני לעובדי החברה בתקלות מחשוב שונות ומורכבות. תמיכה לבעיות תקשורת, עבודה עם AD, EX,תמיכה במדפסות וסורקים, תיקוני חומרה ותוכנה, ניהול א""מ. - משרה מלאה ימים א-ה בין 8:00-17:00 (-אחת לשבועיים עובדים יום שישי משמרת קצרה) מתאים ליוצאי TEIR1 שרוצים להתקדם.",דרישות התפקיד ניסיון של שנה ומעלה בתמיכת משתמשים- חובה לימודים בתחום הרשתות-יתרון משמעותי (MCITP/MCSE/MCSA) ניסיון TEIR1 שנה-חובה! ניסיון בתמיכה במערכות הפעלה של תחנות עבודה windows- חובה,הייטק-כללי & איש/ת IT & טכנאי/ת מחשבים & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-27809-%D7%95%D7%95%D7%90%D7%9F-%D7%A1%D7%99%D7%A1%D7%98%D7%9E%D7%A1/
נציגי.ות תמיכה טכנולוגי לעסקים - IP VPN בירושלים,בזק,"תיאור משרה בואו ללמוד תקשורת ,אבטחת מידע ולהתפתח במשפחת בזק עסקים כאן תלמדו ותתעסקו עם ה-TOP של הציוד והטכנולוגיה של החברות המובילות בתחום. CISCO ,JUNIPER ,FORTINET ,CHECKPOINT ,RUCKUS ,HP ,NOKIA ועוד. במרכז התמיכה מסלול קידום והכשרה מקצועי המלווה בשדרוגי שכר , הסמכות מקצועיות ואפשרויות קידום ופיתוח קריירה. בנוסף לשלל ההטבות של עובדי בזק.  התפקיד כולל : מתן שירות טלפוני הכולל תמיכה בתקלות ובפתרונות תקשורת ללקוחות העסקיים. ביצוע התקנות של שירותים עסקיים של בזק ותמיכה בטכנאי החברה. למידה והתפתחות שוטפת.","דרישות התפקיד ידע תיאורטי בתחום התקשורת - חובה. תודעת שירות. הכרת נתבים ופרוטוקולים בעולם ה IP ואבטחת המידע - יתרון. תעודות סיסקו CCNA / ידע ברמת ההסמכה - יתרון. ניסיון בעבודה במרכז שירות - יתרון. ידע במחשבים, אינטרנט, מערכות הפעלה - יתרון. אנגלית טכנית - רמה טובה. זמינות לעבודה במשמרות מגוונות.","הייטק-כללי & HELP DESK / תמיכה & תקשורת / שו""ב & CLOUD",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-11180-%D7%91%D7%96%D7%A7/
עובד/ת System + חנייה חינם,- חסוי -,"תיאור משרה למשרד רואי חשבון דרוש/ה עובד/ת System. התפקיד כולל: טיפול בציוד קצה ובמחשבי המשרד תפעול שוטף של המחשבים והתקנתם אחריות על מערך הגיבויים ומערכות אחסון הנתונים מתן מענה לפתרון תקלות של עובדי המשרד בעיות בטלפוניה ואחריות כוללת של מערך אבטחת המידע של המשרד  העבודה בסביבה נעימה ואיכותית. תנאים טובים למתאימים/ות הכוללים בין היתר חנייה בחינם, ימי כיף, העשרה ועוד.","דרישות התפקיד ניסיון כטכנאי/ת PC ניסיון בטיפול בתקלות חומרה ותוכנה ידע בטיפול בתקלות Office ובמערכות הפעלה WIN 10 ידע בטיפול בתקלות מדפסות, סורקים וציוד הקצה ניסיון בעבודה עם שרתי Windows ידע במוצרי Sophos – יתרון תודעת שירות גבוהה",הייטק-כללי & טכנאי/ת מחשבים & SYS ADMIN WIN & מומחה/ית אבטחת מידע,https://www.drushim.co.il/job/29888105/3ffacb9e/
איש/אשת NOC,אליפסה הנדסה,"תיאור משרה לחברה ביטחונית מובילה באזור הדרום דרוש/ה איש/אשת NOC במסגרת התפקיד: קריאת מסמכי מערכת וניתוח מצבי קיצון בתחום התקשורת תמיכת לקוחות טלפונית, ביצוע משימות תחזוקה שוטפת תפעול ובקרה של מערכות מחשוב באתר","דרישות התפקיד היכרות עם עולם תשתיות תקשורת - חובה יכולת ניתוח גרפים במערכות - יתרון משמעותי משמעת עצמית גבוהה, יכולת עבודה בצוות, נכונות לעבודה במשמרות.","הייטק-כללי & HELP DESK / תמיכה & תקשורת / שו""ב & מנהל/ת רשת",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-8543-%D7%90%D7%9C%D7%99%D7%A4%D7%A1%D7%94-%D7%94%D7%A0%D7%93%D7%A1%D7%94/
Cyber Security Support Engineer- MSSP team,TrustNet,תיאור משרה לחברתTRUSTNET במרכז הארץ דרוש/ה איש/ת Security Support Engineer לצוות MssP,"דרישות התפקיד ניסיון של מעל 1.5 שנים בתחום ה- NETWORK לרבות: routers, switches, פרוטוקולי תקשורת, FIREWALL-פתרון תקלות ותחזוקה - היכרות עם מערכות/טכנולוגיות בתחום אבטחת מידע - חובה - ידע בסיסי בSYSTEM – יתרון - יכולת פתרון תקלות (Troubleshoot) ברמה גבוהה - חובה - ניסיון עבודה עם מוצרי Proxy, Mail Relay, Endpoint - יתרון - אנגלית ברמה גבוהה – חובה - ניסיון כאינטגרטור/ית אבטחת מידע- יתרון משמעותי - עבודה שוטפת מול לקוחות - השכלה בתחום ( קורס אבט""מ) – יתרון - ניסיון עבודה עם Forceoint, Bluecoat, Ironport – יתרון",אבטחת מידע & מומחה/ית אבטחת מידע & מנהל/ת אבטחת מידע,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-582258-trustnet/
טכנאי PC-אילת,one systems,"תיאור משרה לארגון ציבורי גדול באילת דרוש /ה טכנאי /ת מחשבים משרה מלאה. תיקוני חומרה ותוכנה שונים התפקיד כולל מתן שרותים למשתמשים , תחזוקה של מערכות המיחשוב טיפול בתקלות בציוד קצה משרה מלאה ימים א-ה בין 8:00-17:00",דרישות התפקיד ניסיון של שנה כטכנאי PC -חובה! ידע במערכות הפעלה ותוכנות לתחנות קצה-חובה! בעל/ת תעודה מוכרת כטכנאי/ת מחשבים / קורס בתחום-יתרון משמעותי תודעת שירות גבוהה ויחסי אנוש טובים המשרה מיועדת לנשים ולגברים כאחד.,הייטק-כללי & איש/ת IT & טכנאי/ת מחשבים & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-27809-%D7%95%D7%95%D7%90%D7%9F-%D7%A1%D7%99%D7%A1%D7%98%D7%9E%D7%A1/
דרוש/ה טכנאי/ת PC בתל אביב,חסוי,תיאור משרה לארגון חינוכי תל אביב דרוש/ה טכנאי/ת PC פנים אירגוני משרה מלאה לטווח הארוך! המשרה כוללת: * התקנות מחשבים * עבודה עם AD *עבודה עם 365 *הגדרות טלפוניה ומחשבים ניידים *תמיכה אפליקטיבית פנים אירגונית. *הגדרות שרתים של מדפסות וסורקים * תמיכת פרונטלית בעובדי הארגון (עבודה פנים אירגונית) * טיפול תקלות חומרה,דרישות התפקיד * ניסיון בטיפול בתקלות חומרה *ניסיון עם מערכות הפעלה של windows * ניסיון בטיפול בתקלות Office ו-Outlook *ניסיון עם AD-חובה! *ידע ב PINEAPP-יתרון משמעותי. *יכולת עבודה עצמית ולמידה עצמית. *יכולת עבודה בצוות.,הייטק-כללי & איש/ת IT & HELP DESK / תמיכה & טכנאי/ת מחשבים,https://www.drushim.co.il/job/29879080/8f5b1698/
תומך/ת טלפוני/ת IP,one systems,"תיאור משרה ליחידת מחשוב בבית חולים גדול בתל אביב דרוש/ה תומך/ת טכנית לתחום טלפונית IP למשרה מלאה! התפקיד כולל מענה מרחוק למשתמשים ב-5000 נקודות טלפוניית IP כולל תמיכה פרונטאלית בהחלפת טלפונים תקולים. תמיכה בנקודות תקשורת בחדרי ישיבות, חיבור נקודות ל- Active Directory, VM, IP ו-מתגים.",דרישות התפקיד ניסיון מהצבא-יתרון משמעותי ניסיון בתמיכה טכנית ומענה למשתמשים - חובה ידע ברשתות תקשורת וטלפונית IP - יתרון זמינות למשרה מלאה 8:00-17:00,"הייטק-כללי & תקשורת / שו""ב & HELP DESK / תמיכה & משרות הייטק כללי",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-27809-%D7%95%D7%95%D7%90%D7%9F-%D7%A1%D7%99%D7%A1%D7%98%D7%9E%D7%A1/
Salesforce\Netsuite Developer,I-Cloudius,"תיאור משרה iCloudius is a young, dynamic company that delivers excellent cloud-based solutions, focused on the Salesforce.com and Netsuite platforms. Our team is growing and we are looking for an ambitious developer. This is an entry level position that includes developing various solutions on the Force.com/Salesforce1 platform. • Creating Apex triggers • Designing, developing and implementing VisualForce pages, Aura and Lightning Web Components • Web Services and integrations with 3rd party apps • Hands-on implementation of CRM infrastructure • Data migration and manipulation • NetSuite solutions (User Events, Restlets etc.)",דרישות התפקיד • BA / B.Sc. Software Eng. or similar • Java skills • Fluent in English (much of the communication is in English) • Familiarity with Salesforce.com – advantage,הייטק-תוכנה & FRONTEND & JAVA & CLOUD,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-2595099-i-cloudius/
